county_name,year,acres
LANE,2002,824
LANE,1997,582
LINCOLN,2012,54
LINN,2012,534
LINN,2007,878
LINN,2002,676
LINN,1997,846
MARION,2012,2044
MARION,2007,2358
MARION,2002,2081
MARION,1997,2336
MULTNOMAH,2012,348
MULTNOMAH,2007,366
MULTNOMAH,2002,340
POLK,2012,478
POLK,2007,415
POLK,2002,320
POLK,1997,278
TILLAMOOK,2007,133
TILLAMOOK,2002,303
TILLAMOOK,1997,446
WASHINGTON,2012,545
WASHINGTON,2007,1365
WASHINGTON,2002,974
WASHINGTON,1997,976
YAMHILL,2012,448
YAMHILL,2007,589
YAMHILL,2002,771
YAMHILL,1997,895
HOOD RIVER,2012,1363
HOOD RIVER,2007,1980
HOOD RIVER,2002,2841
HOOD RIVER,1997,2456
MORROW,2012,485
MORROW,2002,164
MORROW,1997,428
WASCO,2012,1055
WASCO,2007,1193
WASCO,2002,921
WASCO,1997,897
BAKER,2012,1713
BAKER,2007,1997
BAKER,2002,1805
BAKER,1997,2543
UMATILLA,2012,1353
UMATILLA,2007,1289
UMATILLA,2002,1389
UMATILLA,1997,1919
UNION,2012,662
UNION,2007,727
UNION,2002,540
UNION,1997,349
WALLOWA,2012,431
WALLOWA,2007,695
WALLOWA,2002,400
WALLOWA,1997,570
COOS,2012,476
COOS,2007,719
COOS,2002,701
COOS,1997,397
CURRY,2012,92
CURRY,2007,23
CURRY,1997,97
DOUGLAS,2012,1030
DOUGLAS,2007,1037
DOUGLAS,2002,919
DOUGLAS,1997,800
JACKSON,2012,2404
JACKSON,2007,2662
JACKSON,2002,3200
JACKSON,1997,2815
JOSEPHINE,2012,1001
JOSEPHINE,2007,952
JOSEPHINE,2002,448
JOSEPHINE,1997,975
CROOK,2012,2095
CROOK,2007,1625
CROOK,2002,1554
CROOK,1997,1747
DESCHUTES,2012,2157
DESCHUTES,2007,3709
DESCHUTES,2002,2506
DESCHUTES,1997,3625
GRANT,2012,778
GRANT,2007,385
GRANT,2002,506
GRANT,1997,498
HARNEY,2012,748
HARNEY,2007,710
HARNEY,2002,351
HARNEY,1997,743
JEFFERSON,2012,1269
JEFFERSON,2007,1421
JEFFERSON,2002,1214
JEFFERSON,1997,1383
KLAMATH,2012,2889
KLAMATH,2007,3806
KLAMATH,2002,3166
KLAMATH,1997,3851
LAKE,2012,407
LAKE,2007,597
LAKE,2002,747
LAKE,1997,825
MALHEUR,2012,6263
MALHEUR,2007,5770
MALHEUR,2002,6366
MALHEUR,1997,6629
WHEELER,1997,205
BENTON,2012,11271
BENTON,2007,23274
BENTON,2002,20655
BENTON,1997,20743
CLACKAMAS,2012,22150
CLACKAMAS,2007,27812
CLACKAMAS,2002,26927
CLACKAMAS,1997,24877
CLATSOP,2012,688
CLATSOP,2007,952
CLATSOP,2002,842
CLATSOP,1997,510
COLUMBIA,2012,1885
COLUMBIA,2007,2535
COLUMBIA,2002,2818
COLUMBIA,1997,1477
LANE,2012,19311
LANE,2007,22404
LANE,2002,22001
LANE,1997,24155
LINCOLN,2012,425
LINCOLN,2007,840
LINCOLN,2002,1361
LINCOLN,1997,542
LINN,2012,28687
LINN,2007,32222
LINN,2002,30503
LINN,1997,32671
MARION,2012,84916
MARION,2007,96382
MARION,2002,100415
MARION,1997,95368
MULTNOMAH,2012,4637
MULTNOMAH,2007,7029
MULTNOMAH,2002,7780
MULTNOMAH,1997,7636
POLK,2012,20432
POLK,2007,16651
POLK,2002,12984
POLK,1997,14102
TILLAMOOK,2012,7137
TILLAMOOK,2007,7475
TILLAMOOK,2002,6066
TILLAMOOK,1997,5988
WASHINGTON,2012,20323
WASHINGTON,2007,26232
WASHINGTON,2002,25182
WASHINGTON,1997,27163
YAMHILL,2012,22064
YAMHILL,2007,26783
YAMHILL,2002,24907
YAMHILL,1997,22024
GILLIAM,2012,6500
GILLIAM,2007,7460
GILLIAM,2002,6830
GILLIAM,1997,4046
HOOD RIVER,2012,14133
HOOD RIVER,2007,16409
HOOD RIVER,2002,19596
HOOD RIVER,1997,19848
MORROW,2012,65637
MORROW,2007,89897
MORROW,2002,94798
MORROW,1997,97394
SHERMAN,2012,2235
SHERMAN,2007,2810
SHERMAN,2002,1949
SHERMAN,1997,1810
WASCO,2012,50643
WASCO,2007,27733
WASCO,2002,31874
WASCO,1997,26910
BAKER,2012,100898
BAKER,2007,120742
BAKER,2002,127077
BAKER,1997,135730
UMATILLA,2012,147844
UMATILLA,2007,142301
UMATILLA,2002,121909
UMATILLA,1997,130334
UNION,2012,49049
UNION,2007,63266
UNION,2002,64901
UNION,1997,64346
WALLOWA,2012,37971
WALLOWA,2007,44775
WALLOWA,2002,40323
WALLOWA,1997,49070
COOS,2012,11231
COOS,2007,10781
COOS,2002,10848
COOS,1997,11083
CURRY,2012,3217
CURRY,2007,2590
CURRY,2002,2804
CURRY,1997,3463
DOUGLAS,2012,14583
DOUGLAS,2007,16422
DOUGLAS,2002,15602
DOUGLAS,1997,17450
JACKSON,2012,36549
JACKSON,2007,56420
JACKSON,2002,49887
JACKSON,1997,53843
JOSEPHINE,2012,9000
JOSEPHINE,2007,8798
JOSEPHINE,2002,9415
JOSEPHINE,1997,12256
CROOK,2012,61941
CROOK,2007,73242
CROOK,2002,77861
CROOK,1997,70359
DESCHUTES,2012,33979
DESCHUTES,2007,37821
DESCHUTES,2002,44436
DESCHUTES,1997,42919
GRANT,2012,31583
GRANT,2007,40751
GRANT,2002,41854
GRANT,1997,47839
HARNEY,2012,165664
HARNEY,2007,150803
HARNEY,2002,133008
HARNEY,1997,144512
JEFFERSON,2012,41055
JEFFERSON,2007,48351
JEFFERSON,2002,56954
JEFFERSON,1997,54134
KLAMATH,2012,159854
KLAMATH,2007,226343
KLAMATH,2002,242153
KLAMATH,1997,242482
LAKE,2012,148883
LAKE,2007,154122
LAKE,2002,194320
LAKE,1997,204567
MALHEUR,2012,183003
MALHEUR,2007,198683
MALHEUR,2002,223263
MALHEUR,1997,242797
WHEELER,2012,10357
WHEELER,2007,14083
WHEELER,2002,13524
WHEELER,1997,9030
BENTON,2012,7
BENTON,2007,8
BENTON,2002,6
BENTON,1997,10
CLACKAMAS,2012,3
CLACKAMAS,2007,3
CLACKAMAS,2002,6
CLACKAMAS,1997,6
CLATSOP,1997,2
LANE,2012,6
LANE,2007,12
LANE,2002,4
LANE,1997,8
LINCOLN,2007,1
LINCOLN,2002,1
LINN,2012,25
LINN,2007,24
LINN,2002,23
LINN,1997,17
MARION,2012,41
MARION,2007,30
MARION,2002,27
MARION,1997,33
MULTNOMAH,2012,2
MULTNOMAH,2007,2
MULTNOMAH,2002,3
MULTNOMAH,1997,1
POLK,2012,11
POLK,2007,15
POLK,2002,13
POLK,1997,8
TILLAMOOK,2012,1
TILLAMOOK,2002,2
WASHINGTON,2012,13
WASHINGTON,2007,18
WASHINGTON,2002,15
WASHINGTON,1997,16
YAMHILL,2012,12
YAMHILL,2007,14
YAMHILL,2002,9
YAMHILL,1997,10
GILLIAM,2012,2
GILLIAM,2007,3
GILLIAM,2002,5
GILLIAM,1997,1
MORROW,2012,16
MORROW,2007,13
MORROW,2002,19
MORROW,1997,20
SHERMAN,2012,3
SHERMAN,2007,1
SHERMAN,2002,2
SHERMAN,1997,2
WASCO,2012,10
WASCO,2007,13
WASCO,2002,16
WASCO,1997,22
BAKER,2012,37
BAKER,2007,42
BAKER,2002,39
BAKER,1997,47
UMATILLA,2012,44
UMATILLA,2007,39
UMATILLA,2002,34
UMATILLA,1997,33
UNION,2012,32
UNION,2007,35
UNION,2002,31
UNION,1997,32
WALLOWA,2012,17
WALLOWA,2007,35
WALLOWA,2002,24
WALLOWA,1997,27
COOS,2012,2
COOS,2007,4
COOS,2002,3
COOS,1997,4
CURRY,2012,6
CURRY,2002,4
CURRY,1997,6
DOUGLAS,2012,3
DOUGLAS,2007,14
DOUGLAS,2002,17
DOUGLAS,1997,16
JACKSON,2012,7
JACKSON,2007,13
JACKSON,2002,8
JACKSON,1997,13
JOSEPHINE,2012,1
JOSEPHINE,2007,3
JOSEPHINE,2002,1
JOSEPHINE,1997,2
CROOK,2012,12
CROOK,2007,13
CROOK,2002,21
CROOK,1997,28
DESCHUTES,2012,10
DESCHUTES,2007,8
DESCHUTES,2002,6
DESCHUTES,1997,7
GRANT,2012,22
GRANT,2007,22
GRANT,2002,17
GRANT,1997,24
HARNEY,2012,23
HARNEY,2007,34
HARNEY,2002,40
HARNEY,1997,40
JEFFERSON,2012,21
JEFFERSON,2007,18
JEFFERSON,2002,22
JEFFERSON,1997,16
KLAMATH,2012,44
KLAMATH,2007,59
KLAMATH,2002,54
KLAMATH,1997,48
LAKE,2012,22
LAKE,2007,27
LAKE,2002,36
LAKE,1997,30
MALHEUR,2012,38
MALHEUR,2007,44
MALHEUR,2002,51
MALHEUR,1997,37
WHEELER,2012,11
WHEELER,2007,11
WHEELER,2002,5
WHEELER,1997,9
BENTON,2012,89
BENTON,2007,84
BENTON,2002,95
BENTON,1997,66
CLACKAMAS,2012,397
CLACKAMAS,2007,417
CLACKAMAS,2002,456
CLACKAMAS,1997,364
CLATSOP,2012,11
CLATSOP,2007,7
CLATSOP,2002,7
CLATSOP,1997,4
COLUMBIA,2012,39
COLUMBIA,2007,41
COLUMBIA,2002,48
COLUMBIA,1997,21
LANE,2012,310
LANE,2007,340
LANE,2002,261
LANE,1997,243
LINCOLN,2012,21
LINCOLN,2007,23
LINCOLN,2002,19
LINCOLN,1997,18
LINN,2012,133
LINN,2007,175
LINN,2002,152
LINN,1997,129
MARION,2012,293
MARION,2007,269
MARION,2002,333
MARION,1997,265
MULTNOMAH,2012,120
MULTNOMAH,2007,90
MULTNOMAH,2002,110
MULTNOMAH,1997,92
POLK,2012,45
POLK,2007,52
POLK,2002,57
POLK,1997,48
TILLAMOOK,2012,18
TILLAMOOK,2007,16
TILLAMOOK,2002,7
TILLAMOOK,1997,10
WASHINGTON,2012,232
WASHINGTON,2007,242
WASHINGTON,2002,202
WASHINGTON,1997,194
YAMHILL,2012,128
YAMHILL,2007,94
YAMHILL,2002,133
YAMHILL,1997,88
HOOD RIVER,2012,158
HOOD RIVER,2007,145
HOOD RIVER,2002,131
HOOD RIVER,1997,135
MORROW,2012,27
MORROW,2007,29
MORROW,2002,31
MORROW,1997,33
SHERMAN,2002,2
SHERMAN,1997,2
WASCO,2012,35
WASCO,2007,36
WASCO,2002,27
WASCO,1997,23
BAKER,2012,37
BAKER,2007,37
BAKER,2002,45
BAKER,1997,39
UMATILLA,2012,300
UMATILLA,2007,334
UMATILLA,2002,330
UMATILLA,1997,312
UNION,2012,56
UNION,2007,61
UNION,2002,65
UNION,1997,55
WALLOWA,2012,49
WALLOWA,2007,51
WALLOWA,2002,42
WALLOWA,1997,23
COOS,2012,39
COOS,2007,40
COOS,2002,45
COOS,1997,35
CURRY,2012,21
CURRY,2007,10
CURRY,2002,10
CURRY,1997,12
DOUGLAS,2012,98
DOUGLAS,2007,89
DOUGLAS,2002,110
DOUGLAS,1997,120
JACKSON,2012,362
JACKSON,2007,402
JACKSON,2002,372
JACKSON,1997,356
JOSEPHINE,2012,128
JOSEPHINE,2007,136
JOSEPHINE,2002,171
JOSEPHINE,1997,149
CROOK,2012,89
CROOK,2007,107
CROOK,2002,110
CROOK,1997,77
DESCHUTES,2012,264
DESCHUTES,2007,269
DESCHUTES,2002,302
DESCHUTES,1997,248
GRANT,2012,21
GRANT,2007,31
GRANT,2002,25
GRANT,1997,25
HARNEY,2012,18
HARNEY,2007,4
HARNEY,2002,12
HARNEY,1997,8
JEFFERSON,2012,50
JEFFERSON,2007,22
JEFFERSON,2002,33
JEFFERSON,1997,35
KLAMATH,2012,68
KLAMATH,2007,87
KLAMATH,2002,92
KLAMATH,1997,87
LAKE,2012,4
LAKE,2007,9
LAKE,2002,8
LAKE,1997,3
MALHEUR,2012,77
MALHEUR,2007,93
MALHEUR,2002,93
MALHEUR,1997,82
WHEELER,2012,1
WHEELER,2002,5
WHEELER,1997,2
BENTON,2012,84
BENTON,2007,80
BENTON,2002,92
BENTON,1997,88
CLACKAMAS,2012,343
CLACKAMAS,2007,377
CLACKAMAS,2002,468
CLACKAMAS,1997,352
CLATSOP,2012,15
CLATSOP,2007,14
CLATSOP,2002,15
CLATSOP,1997,11
COLUMBIA,2012,20
COLUMBIA,2007,28
COLUMBIA,2002,55
COLUMBIA,1997,39
LANE,2012,258
LANE,2007,297
LANE,2002,292
LANE,1997,281
LINCOLN,2012,29
LINCOLN,2007,27
LINCOLN,2002,49
LINCOLN,1997,31
LINN,2012,161
LINN,2007,220
LINN,2002,224
LINN,1997,223
MARION,2012,366
MARION,2007,403
MARION,2002,467
MARION,1997,447
MULTNOMAH,2012,74
MULTNOMAH,2007,83
MULTNOMAH,2002,98
MULTNOMAH,1997,75
POLK,2012,77
POLK,2007,78
POLK,2002,80
POLK,1997,80
TILLAMOOK,2012,17
TILLAMOOK,2007,15
TILLAMOOK,2002,11
TILLAMOOK,1997,13
WASHINGTON,2012,185
WASHINGTON,2007,196
WASHINGTON,2002,251
WASHINGTON,1997,226
YAMHILL,2012,153
YAMHILL,2007,188
YAMHILL,2002,201
YAMHILL,1997,162
GILLIAM,2012,2
HOOD RIVER,2012,199
HOOD RIVER,2007,182
HOOD RIVER,2002,226
HOOD RIVER,1997,232
MORROW,2012,56
MORROW,2007,55
MORROW,2002,34
MORROW,1997,58
SHERMAN,2012,1
SHERMAN,2007,2
SHERMAN,2002,1
SHERMAN,1997,1
WASCO,2012,68
WASCO,2007,67
WASCO,2002,69
WASCO,1997,78
BAKER,2012,89
BAKER,2007,113
BAKER,2002,118
BAKER,1997,130
UMATILLA,2012,271
UMATILLA,2007,340
UMATILLA,2002,349
UMATILLA,1997,385
UNION,2012,78
UNION,2007,95
UNION,2002,132
UNION,1997,110
WALLOWA,2012,84
WALLOWA,2007,81
WALLOWA,2002,106
WALLOWA,1997,79
COOS,2012,63
COOS,2007,82
COOS,2002,101
COOS,1997,96
CURRY,2012,22
CURRY,2007,30
CURRY,2002,30
CURRY,1997,24
DOUGLAS,2012,176
DOUGLAS,2007,237
DOUGLAS,2002,244
DOUGLAS,1997,234
JACKSON,2012,531
JACKSON,2007,610
JACKSON,2002,618
JACKSON,1997,591
JOSEPHINE,2012,198
JOSEPHINE,2007,214
JOSEPHINE,2002,245
JOSEPHINE,1997,249
CROOK,2012,134
CROOK,2007,152
CROOK,2002,180
CROOK,1997,146
DESCHUTES,2012,543
DESCHUTES,2007,682
DESCHUTES,2002,831
DESCHUTES,1997,702
GRANT,2012,45
GRANT,2007,54
GRANT,2002,51
GRANT,1997,49
HARNEY,2012,34
HARNEY,2007,39
HARNEY,2002,46
HARNEY,1997,47
JEFFERSON,2012,72
JEFFERSON,2007,73
JEFFERSON,2002,60
JEFFERSON,1997,63
KLAMATH,2012,178
KLAMATH,2007,237
KLAMATH,2002,272
KLAMATH,1997,214
LAKE,2012,30
LAKE,2007,19
LAKE,2002,27
LAKE,1997,35
MALHEUR,2012,224
MALHEUR,2007,256
MALHEUR,2002,269
MALHEUR,1997,246
WHEELER,2012,5
WHEELER,2007,5
WHEELER,2002,7
BENTON,2012,9
BENTON,2007,14
BENTON,2002,5
BENTON,1997,13
CLACKAMAS,2012,30
CLACKAMAS,2007,32
CLACKAMAS,2002,26
CLACKAMAS,1997,24
CLATSOP,2012,1
CLATSOP,2007,2
CLATSOP,2002,1
COLUMBIA,2012,3
COLUMBIA,2007,3
COLUMBIA,2002,10
COLUMBIA,1997,4
LANE,2012,22
LANE,2007,18
LANE,2002,30
LANE,1997,27
LINCOLN,2007,10
LINCOLN,2002,5
LINCOLN,1997,2
LINN,2012,11
LINN,2007,13
LINN,2002,30
LINN,1997,25
MARION,2012,52
MARION,2007,41
MARION,2002,58
MARION,1997,74
MULTNOMAH,2012,6
MULTNOMAH,2007,6
MULTNOMAH,2002,11
MULTNOMAH,1997,6
POLK,2012,9
POLK,2007,15
POLK,2002,16
POLK,1997,10
TILLAMOOK,2012,7
TILLAMOOK,2007,9
TILLAMOOK,2002,17
TILLAMOOK,1997,13
WASHINGTON,2012,35
WASHINGTON,2007,31
WASHINGTON,2002,26
WASHINGTON,1997,27
YAMHILL,2012,14
YAMHILL,2007,28
YAMHILL,2002,31
YAMHILL,1997,10
GILLIAM,2007,1
GILLIAM,2002,2
GILLIAM,1997,1
HOOD RIVER,2012,23
HOOD RIVER,2007,33
HOOD RIVER,2002,26
HOOD RIVER,1997,33
MORROW,2012,2
MORROW,2007,12
MORROW,2002,9
MORROW,1997,20
SHERMAN,2012,1
SHERMAN,2007,3
SHERMAN,2002,2
WASCO,2012,13
WASCO,2007,17
WASCO,2002,20
WASCO,1997,16
BAKER,2012,42
BAKER,2007,39
BAKER,2002,39
BAKER,1997,55
UMATILLA,2012,36
UMATILLA,2007,25
UMATILLA,2002,31
UMATILLA,1997,49
UNION,2012,27
UNION,2007,17
UNION,2002,18
UNION,1997,17
WALLOWA,2012,6
WALLOWA,2007,8
WALLOWA,2002,14
WALLOWA,1997,14
COOS,2012,16
COOS,2007,20
COOS,2002,28
COOS,1997,19
CURRY,2012,4
CURRY,2007,2
CURRY,2002,7
CURRY,1997,3
DOUGLAS,2012,43
DOUGLAS,2007,29
DOUGLAS,2002,33
DOUGLAS,1997,36
JACKSON,2012,54
JACKSON,2007,54
JACKSON,2002,79
JACKSON,1997,63
JOSEPHINE,2012,21
JOSEPHINE,2007,19
JOSEPHINE,2002,21
JOSEPHINE,1997,26
CROOK,2012,22
CROOK,2007,38
CROOK,2002,17
CROOK,1997,21
DESCHUTES,2012,37
DESCHUTES,2007,51
DESCHUTES,2002,44
DESCHUTES,1997,43
GRANT,2012,7
GRANT,2007,7
GRANT,2002,5
GRANT,1997,8
HARNEY,2012,15
HARNEY,2007,10
HARNEY,2002,10
HARNEY,1997,9
JEFFERSON,2012,12
JEFFERSON,2007,12
JEFFERSON,2002,19
JEFFERSON,1997,20
KLAMATH,2012,41
KLAMATH,2007,57
KLAMATH,2002,49
KLAMATH,1997,75
LAKE,2012,14
LAKE,2007,8
LAKE,2002,13
LAKE,1997,16
MALHEUR,2012,85
MALHEUR,2007,88
MALHEUR,2002,92
MALHEUR,1997,91
WHEELER,2012,4
WHEELER,2007,8
WHEELER,2002,6
WHEELER,1997,5
BENTON,2012,4
BENTON,2007,10
BENTON,2002,11
BENTON,1997,7
CLACKAMAS,2012,16
CLACKAMAS,2007,15
CLACKAMAS,2002,22
CLACKAMAS,1997,19
CLATSOP,2007,1
COLUMBIA,2002,5
COLUMBIA,1997,3
LANE,2012,17
LANE,2007,11
LANE,2002,20
LANE,1997,26
LINCOLN,2012,1
LINCOLN,2007,3
LINCOLN,2002,1
LINCOLN,1997,4
LINN,2012,15
LINN,2007,24
LINN,2002,19
LINN,1997,21
MARION,2012,34
MARION,2007,42
MARION,2002,36
MARION,1997,51
MULTNOMAH,2012,7
MULTNOMAH,2007,4
MULTNOMAH,2002,7
POLK,2012,14
POLK,2007,15
POLK,2002,13
POLK,1997,9
TILLAMOOK,2012,3
TILLAMOOK,2007,11
TILLAMOOK,2002,12
TILLAMOOK,1997,6
WASHINGTON,2012,12
WASHINGTON,2007,20
WASHINGTON,2002,24
WASHINGTON,1997,28
YAMHILL,2012,20
YAMHILL,2007,27
YAMHILL,2002,18
YAMHILL,1997,11
GILLIAM,2007,1
HOOD RIVER,2012,14
HOOD RIVER,2007,19
HOOD RIVER,2002,19
HOOD RIVER,1997,18
MORROW,2012,8
MORROW,2007,3
MORROW,2002,8
MORROW,1997,6
SHERMAN,2012,1
SHERMAN,2007,2
SHERMAN,2002,1
SHERMAN,1997,3
WASCO,2012,16
WASCO,2007,7
WASCO,2002,8
WASCO,1997,10
BAKER,2012,27
BAKER,2007,38
BAKER,2002,33
BAKER,1997,29
UMATILLA,2012,17
UMATILLA,2007,36
UMATILLA,2002,22
UMATILLA,1997,28
UNION,2012,6
UNION,2007,11
UNION,2002,16
UNION,1997,17
WALLOWA,2012,22
WALLOWA,2007,24
WALLOWA,2002,19
WALLOWA,1997,14
COOS,2012,19
COOS,2007,9
COOS,2002,14
COOS,1997,19
CURRY,2012,3
CURRY,2007,2
CURRY,2002,1
CURRY,1997,1
DOUGLAS,2012,11
DOUGLAS,2007,31
DOUGLAS,2002,32
DOUGLAS,1997,36
JACKSON,2012,35
JACKSON,2007,41
JACKSON,2002,35
JACKSON,1997,33
JOSEPHINE,2012,9
JOSEPHINE,2007,9
JOSEPHINE,2002,7
JOSEPHINE,1997,13
CROOK,2012,20
CROOK,2007,23
CROOK,2002,11
CROOK,1997,12
DESCHUTES,2012,15
DESCHUTES,2007,16
DESCHUTES,2002,25
DESCHUTES,1997,28
GRANT,2012,22
GRANT,2007,18
GRANT,2002,22
GRANT,1997,23
HARNEY,2012,9
HARNEY,2007,18
HARNEY,2002,16
HARNEY,1997,3
JEFFERSON,2012,18
JEFFERSON,2007,35
JEFFERSON,2002,28
JEFFERSON,1997,28
KLAMATH,2012,43
KLAMATH,2007,41
KLAMATH,2002,42
KLAMATH,1997,56
LAKE,2012,13
LAKE,2007,20
LAKE,2002,21
LAKE,1997,32
MALHEUR,2012,64
MALHEUR,2007,66
MALHEUR,2002,70
MALHEUR,1997,73
WHEELER,2012,9
WHEELER,2007,7
WHEELER,2002,10
WHEELER,1997,6
BENTON,2012,10
BENTON,2007,3
BENTON,2002,2
BENTON,1997,9
CLACKAMAS,2012,8
CLACKAMAS,2007,13
CLACKAMAS,2002,8
CLACKAMAS,1997,18
CLATSOP,2007,2
CLATSOP,2002,2
CLATSOP,1997,1
COLUMBIA,2002,1
COLUMBIA,1997,1
LANE,2012,5
LANE,2007,14
LANE,2002,22
LANE,1997,17
LINCOLN,2012,2
LINCOLN,2007,2
LINCOLN,2002,3
LINCOLN,1997,1
LINN,2012,9
LINN,2007,5
LINN,2002,9
LINN,1997,6
MARION,2012,22
MARION,2007,28
MARION,2002,31
MARION,1997,26
MULTNOMAH,2007,4
MULTNOMAH,2002,1
MULTNOMAH,1997,3
POLK,2012,3
POLK,2007,8
POLK,2002,8
POLK,1997,4
TILLAMOOK,2012,10
TILLAMOOK,2007,9
TILLAMOOK,2002,9
TILLAMOOK,1997,6
WASHINGTON,2012,12
WASHINGTON,2007,19
WASHINGTON,2002,19
WASHINGTON,1997,19
YAMHILL,2012,8
YAMHILL,2007,15
YAMHILL,2002,14
YAMHILL,1997,16
GILLIAM,2007,2
HOOD RIVER,2012,9
HOOD RIVER,2007,5
HOOD RIVER,2002,10
HOOD RIVER,1997,5
MORROW,2012,1
MORROW,2007,2
MORROW,2002,2
MORROW,1997,7
WASCO,2012,4
WASCO,2007,11
WASCO,2002,8
WASCO,1997,15
BAKER,2012,11
BAKER,2007,9
BAKER,2002,26
BAKER,1997,16
UMATILLA,2012,15
UMATILLA,2007,14
UMATILLA,2002,22
UMATILLA,1997,14
UNION,2012,7
UNION,2007,8
UNION,2002,8
UNION,1997,2
WALLOWA,2012,9
WALLOWA,2007,8
WALLOWA,2002,15
WALLOWA,1997,12
COOS,2012,13
COOS,2007,14
COOS,2002,11
COOS,1997,15
CURRY,2012,2
CURRY,2007,2
CURRY,1997,2
DOUGLAS,2012,16
DOUGLAS,2007,25
DOUGLAS,2002,19
DOUGLAS,1997,13
JACKSON,2012,16
JACKSON,2007,32
JACKSON,2002,34
JACKSON,1997,33
JOSEPHINE,2012,3
JOSEPHINE,2007,5
JOSEPHINE,2002,5
JOSEPHINE,1997,5
CROOK,2012,7
CROOK,2007,18
CROOK,2002,13
CROOK,1997,9
DESCHUTES,2012,18
DESCHUTES,2007,9
DESCHUTES,2002,8
DESCHUTES,1997,13
GRANT,2012,5
GRANT,2007,8
GRANT,2002,10
GRANT,1997,7
HARNEY,2012,4
HARNEY,2007,13
HARNEY,2002,10
HARNEY,1997,12
JEFFERSON,2012,12
JEFFERSON,2007,9
JEFFERSON,2002,9
JEFFERSON,1997,17
KLAMATH,2012,22
KLAMATH,2007,30
KLAMATH,2002,28
KLAMATH,1997,30
LAKE,2012,15
LAKE,2007,13
LAKE,2002,12
LAKE,1997,15
MALHEUR,2012,23
MALHEUR,2007,45
MALHEUR,2002,47
MALHEUR,1997,56
WHEELER,2012,2
WHEELER,2007,2
WHEELER,2002,1
WHEELER,1997,1
BENTON,2012,6
BENTON,2007,8
BENTON,2002,9
BENTON,1997,5
CLACKAMAS,2012,2
CLACKAMAS,2007,4
CLACKAMAS,2002,3
CLACKAMAS,1997,3
LANE,2012,9
LANE,2007,6
LANE,2002,10
LANE,1997,6
LINN,2012,13
LINN,2007,6
LINN,2002,7
LINN,1997,6
MARION,2012,12
MARION,2007,14
MARION,2002,13
MARION,1997,9
MULTNOMAH,2012,1
MULTNOMAH,2002,1
MULTNOMAH,1997,1
POLK,2012,6
POLK,2007,6
POLK,2002,5
POLK,1997,8
WASHINGTON,2012,4
WASHINGTON,2007,3
WASHINGTON,2002,1
YAMHILL,2012,5
YAMHILL,2007,5
YAMHILL,2002,4
YAMHILL,1997,2
GILLIAM,2012,24
GILLIAM,2007,17
GILLIAM,2002,12
GILLIAM,1997,19
MORROW,2012,44
MORROW,2007,55
MORROW,2002,52
MORROW,1997,58
SHERMAN,2012,6
SHERMAN,2007,16
SHERMAN,2002,15
SHERMAN,1997,13
WASCO,2012,30
WASCO,2007,38
WASCO,2002,39
WASCO,1997,42
BAKER,2012,71
BAKER,2007,72
BAKER,2002,82
BAKER,1997,101
UMATILLA,2012,78
UMATILLA,2007,69
UMATILLA,2002,66
UMATILLA,1997,80
UNION,2012,23
UNION,2007,35
UNION,2002,35
UNION,1997,39
WALLOWA,2012,34
WALLOWA,2007,37
WALLOWA,2002,44
WALLOWA,1997,44
COOS,2012,7
COOS,2007,2
COOS,2002,2
COOS,1997,6
CURRY,2012,3
CURRY,2007,3
CURRY,2002,3
CURRY,1997,4
DOUGLAS,2012,11
DOUGLAS,2007,17
DOUGLAS,2002,18
DOUGLAS,1997,17
JACKSON,2012,8
JACKSON,2007,13
JACKSON,2002,10
JACKSON,1997,17
JOSEPHINE,2007,1
CROOK,2012,32
CROOK,2007,38
CROOK,2002,43
CROOK,1997,51
DESCHUTES,2012,4
DESCHUTES,2007,4
DESCHUTES,2002,4
DESCHUTES,1997,2
GRANT,2012,50
GRANT,2007,59
GRANT,2002,55
GRANT,1997,63
HARNEY,2012,97
HARNEY,2007,108
HARNEY,2002,97
HARNEY,1997,112
JEFFERSON,2012,12
JEFFERSON,2007,18
JEFFERSON,2002,12
JEFFERSON,1997,26
KLAMATH,2012,54
KLAMATH,2007,61
KLAMATH,2002,65
KLAMATH,1997,63
LAKE,2012,64
LAKE,2007,67
LAKE,2002,72
LAKE,1997,81
MALHEUR,2012,93
MALHEUR,2007,86
MALHEUR,2002,95
MALHEUR,1997,108
WHEELER,2012,33
WHEELER,2007,34
WHEELER,2002,31
WHEELER,1997,39
BENTON,2012,3
BENTON,2007,4
BENTON,2002,7
BENTON,1997,3
CLACKAMAS,2012,12
CLACKAMAS,2007,10
CLACKAMAS,2002,9
CLACKAMAS,1997,9
CLATSOP,1997,1
LANE,2012,7
LANE,2007,7
LANE,2002,7
LANE,1997,18
LINCOLN,2002,1
LINCOLN,1997,2
LINN,2012,11
LINN,2007,7
LINN,2002,5
LINN,1997,10
MARION,2012,10
MARION,2007,22
MARION,2002,24
MARION,1997,29
MULTNOMAH,2012,3
MULTNOMAH,2007,2
MULTNOMAH,2002,2
MULTNOMAH,1997,3
POLK,2012,5
POLK,2007,6
POLK,2002,5
POLK,1997,11
TILLAMOOK,2012,10
TILLAMOOK,2007,12
TILLAMOOK,2002,2
TILLAMOOK,1997,4
WASHINGTON,2012,6
WASHINGTON,2007,7
WASHINGTON,2002,14
WASHINGTON,1997,7
